tconst	averageRating	numVotes
tt0019252	2.8	18
tt0019253	7.0	244
tt0019254	8.2	38145
tt0019258	8.1	2126
tt0019260	8.6	8
tt0019264	4.8	6
tt0019265	5.7	6
tt0019267	7.4	994
tt0019269	6.4	5
tt0019270	5.4	5
tt0019278	7.2	1440
tt0019283	5.5	34
tt0019286	7.3	1504
tt0019288	6.5	19
tt0019290	6.6	159
tt0019298	7.1	10
tt0019304	6.9	862
tt0019305	7.0	40
tt0019308	6.9	10
tt0019312	7.0	84
tt0019313	6.6	41
tt0019321	6.6	5
tt0019325	6.0	136
tt0019328	5.8	146
tt0019332	7.2	30
tt0019335	2.8	88
tt0019337	5.9	109
tt0019339	8.1	17
tt0019344	7.8	2294
tt0019345	4.5	19
tt0019348	6.3	17
tt0019355	4.9	20
tt0019358	8.2	5
tt0019361	6.5	23
tt0019367	5.6	238
tt0019369	6.7	12
tt0019370	6.6	17
tt0019372	6.4	44
tt0019374	6.9	65
tt0019375	6.8	32
tt0019376	6.9	533
tt0019377	6.1	16
tt0019378	6.4	23
tt0019379	8.2	3111
tt0019380	6.9	13
tt0019381	7.1	37
tt0019385	6.9	22
tt0019388	6.3	185
tt0019391	7.9	9
tt0019395	5.2	6
tt0019397	5.7	148
tt0019398	6.4	39
tt0019399	5.9	17
tt0019400	8.0	939
tt0019401	5.3	38
tt0019403	7.8	490
tt0019404	5.0	13
tt0019412	7.7	2687
tt0019414	7.4	23
tt0019415	7.7	2648
tt0019419	6.4	23
tt0019421	8.0	11090
tt0019422	7.7	5760
tt0019429	7.5	1808
tt0019431	7.3	13
tt0019434	7.5	189
tt0019437	5.6	41
tt0019439	6.0	5
tt0019441	6.6	28
tt0019445	5.8	130
tt0019447	5.8	17
tt0019451	7.0	288
tt0019453	5.6	16
tt0019456	7.7	22
tt0019459	6.9	8
tt0019462	7.2	212
tt0019463	8.1	9
tt0019465	6.8	539
tt0019466	7.1	318
tt0019469	6.1	37
tt0019471	5.6	21
tt0019473	5.6	9
tt0019474	5.3	14
tt0019476	6.3	9
tt0019478	7.1	15
tt0019480	6.5	185
tt0019485	6.1	15
tt0019486	6.4	40
tt0019489	7.0	289
tt0019491	7.3	54
tt0019496	4.4	8
tt0019498	6.5	201
tt0019501	7.2	12
tt0019504	7.4	1119
tt0019507	8.3	14
tt0019509	7.4	339
tt0019511	6.8	28
tt0019514	7.2	64
tt0019515	7.4	7
tt0019516	5.5	13
tt0019521	7.8	8
tt0019526	7.2	5
tt0019527	5.7	7
tt0019532	6.8	307
tt0019538	6.6	25
tt0019543	6.4	30
tt0019544	7.1	32
tt0019546	6.6	11
tt0019547	6.0	19
tt0019548	7.4	7
tt0019552	7.0	21
tt0019553	6.6	105
tt0019554	7.0	44
tt0019556	7.1	733
tt0019557	6.6	314
tt0019558	7.6	1323
tt0019563	7.3	1369
tt0019567	7.0	14
tt0019571	6.7	129
tt0019574	7.1	643
tt0019575	6.0	9
tt0019585	8.3	5370
tt0019587	6.4	9
tt0019589	7.2	68
tt0019591	7.7	1199
tt0019596	5.5	25
tt0019599	6.0	10
tt0019600	6.8	60
tt0019603	7.9	14
tt0019607	6.8	868
tt0019608	5.8	8
tt0019609	7.1	102
tt0019610	7.5	14
tt0019611	7.3	702
tt0019612	7.4	5
tt0019616	7.0	338
tt0019620	4.7	10
tt0019623	7.1	10
tt0019624	7.3	14
tt0019625	7.3	9
tt0019629	7.1	162
tt0019630	6.0	541
tt0019634	6.7	7
tt0019639	7.0	5
tt0019640	7.0	636
tt0019644	7.3	1160
tt0019646	7.8	729
tt0019649	7.4	1460
tt0019651	6.0	42
tt0019655	7.6	1143
tt0019657	6.4	31
tt0019658	5.5	135
tt0019664	6.9	7
tt0019666	7.1	8
tt0019668	5.0	5
tt0019670	7.1	501
tt0019674	4.0	23
tt0019677	6.2	274
tt0019679	6.3	22
tt0019680	6.2	17
tt0019682	6.6	45
tt0019684	4.9	330
tt0019685	5.9	10
tt0019686	7.1	939
tt0019687	5.6	17
tt0019688	7.8	2426
tt0019690	5.6	150
tt0019692	8.2	8
tt0019693	8.1	12
tt0019696	6.8	8
tt0019699	6.1	218
tt0019701	6.4	324
tt0019702	7.0	8232
tt0019704	6.3	51
tt0019706	6.0	16
tt0019708	7.6	18
tt0019711	6.4	16
tt0019714	5.7	361
tt0019715	7.3	152
tt0019716	7.0	133
tt0019717	7.0	8
tt0019722	6.8	38
tt0019723	7.3	138
tt0019724	7.1	14
tt0019725	7.0	300
tt0019726	6.6	104
tt0019729	6.2	5472
tt0019730	5.3	6
tt0019732	6.0	5
tt0019734	6.6	30
tt0019735	6.5	733
tt0019743	5.2	5
tt0019745	6.2	426
tt0019746	7.0	145
tt0019754	6.5	19
tt0019757	7.2	18
tt0019758	6.3	46
tt0019760	8.4	18856
tt0019765	6.5	54
tt0019766	7.2	29
tt0019767	5.7	6
tt0019774	7.5	14
tt0019775	5.0	5
tt0019776	5.8	45
tt0019777	7.2	6211
tt0019778	4.3	7
tt0019779	6.0	5
tt0019781	5.1	7
tt0019785	6.4	295
tt0019788	7.1	1820
tt0019791	8.2	6
tt0019796	6.5	310
tt0019797	5.2	77
tt0019798	7.5	226
tt0019800	6.3	96
tt0019801	5.7	20
tt0019802	6.4	81
tt0019804	5.3	6
tt0019805	6.3	6
tt0019806	6.8	22
tt0019810	5.3	38
tt0019811	8.1	1030
tt0019813	7.0	60
tt0019815	6.7	99
tt0019817	6.6	5
tt0019823	6.4	871
tt0019824	6.3	559
tt0019825	6.2	5
tt0019831	6.9	34
tt0019832	7.1	858
tt0019833	6.6	26
tt0019834	7.1	7
tt0019838	6.7	259
tt0019839	2.2	82
tt0019840	7.3	6
tt0019841	5.4	5
tt0019842	6.7	21
tt0019843	7.1	338
tt0019849	7.2	27
tt0019850	7.4	424
tt0019852	7.1	388
tt0019856	7.1	118
tt0019859	7.2	12
tt0019864	7.0	6
tt0019871	7.5	6
tt0019881	6.0	138
tt0019884	6.1	205
tt0019886	6.8	221
tt0019887	6.0	30
tt0019889	6.4	94
tt0019895	5.1	31
tt0019896	6.8	6
tt0019897	6.4	8
tt0019900	6.0	30
tt0019901	7.4	2380
tt0019907	6.7	6
tt0019908	7.8	5
tt0019909	7.2	109
tt0019917	4.7	13
tt0019918	6.7	21
tt0019920	7.3	43
tt0019923	5.3	7
tt0019924	6.4	5
tt0019929	6.5	109
tt0019931	7.6	36
tt0019932	4.6	12
tt0019933	6.9	554
tt0019935	7.4	592
tt0019936	7.0	124
tt0019938	7.1	18
tt0019939	6.4	59
tt0019943	7.0	26
tt0019945	5.4	105
tt0019946	6.2	594
tt0019947	8.0	5
tt0019949	6.7	222
tt0019952	6.9	26
tt0019957	5.8	99
tt0019958	7.2	26
tt0019959	6.9	1363
tt0019965	5.7	23
tt0019967	6.7	10
tt0019968	7.2	659
tt0019971	6.2	12
tt0019972	5.5	13
tt0019975	7.0	405
tt0019976	7.1	406
tt0019979	5.2	100
tt0019983	5.3	240
tt0019986	7.2	9
tt0019987	5.8	14
tt0019988	8.8	40
tt0019990	7.6	5
tt0019992	6.0	102
tt0019993	7.4	1618
tt0019996	6.5	44
tt0019997	6.3	6
tt0019999	7.3	820
tt0020004	6.8	230
tt0020005	4.9	14
tt0020006	7.2	6
tt0020007	5.7	27
tt0020008	7.2	5
tt0020009	5.9	10
tt0020010	5.2	6
tt0020011	6.4	95
tt0020014	6.1	75
tt0020015	7.3	6
tt0020016	7.9	17
tt0020018	5.7	752
tt0020025	7.0	133
tt0020026	7.5	21
tt0020030	7.6	1019
tt0020034	7.4	171
tt0020041	5.9	274
tt0020042	6.0	75
tt0020044	7.7	69
tt0020049	6.1	239
tt0020052	6.7	25
tt0020053	6.6	553
tt0020056	6.2	16
tt0020059	5.5	21
tt0020062	7.0	817
tt0020063	3.5	6
tt0020068	5.9	9
tt0020070	6.8	8
tt0020072	6.9	49
tt0020073	6.7	15
tt0020074	7.3	62
tt0020075	7.3	187
tt0020078	6.8	261
tt0020079	6.2	6
tt0020080	7.4	335
tt0020081	6.0	295
tt0020082	7.1	28
tt0020086	6.8	96
tt0020087	7.6	5
tt0020088	6.6	36
tt0020092	6.8	495
tt0020094	7.7	1274
tt0020099	7.1	35
tt0020103	6.1	387
tt0020107	6.8	6
tt0020108	5.8	12
tt0020109	5.7	77
tt0020112	7.2	1690
tt0020113	6.4	5
tt0020114	6.7	156
tt0020117	5.8	6
tt0020121	7.4	67
tt0020122	7.9	977
tt0020124	6.9	32
tt0020126	5.9	331
tt0020128	4.9	12
tt0020134	6.9	33
tt0020135	5.8	37
tt0020136	7.5	15
tt0020138	7.9	9
tt0020140	7.2	26
tt0020142	6.3	2199
tt0020143	8.1	1034
tt0020144	7.8	299
tt0020146	6.3	48
tt0020152	6.4	78
tt0020158	6.9	164
tt0020159	8.4	11
tt0020161	7.4	897
tt0020163	7.5	2291
tt0020164	5.6	228
tt0020165	7.4	59
tt0020166	5.9	129
tt0020167	6.4	356
tt0020168	6.0	340
tt0020175	6.8	13
tt0020177	6.6	39
tt0020179	6.9	78
tt0020180	7.1	15
tt0020182	7.2	93
tt0020187	4.8	6
tt0020189	4.7	29
tt0020190	7.1	7
tt0020193	7.4	196
tt0020197	7.0	161
tt0020198	6.1	456
tt0020202	6.7	12
tt0020203	6.4	10
tt0020205	6.3	22
tt0020206	4.5	11
tt0020209	7.6	15
tt0020210	7.7	518
tt0020211	6.0	20
tt0020213	5.8	6
tt0020214	3.4	10
tt0020217	6.3	121
tt0020218	6.0	64
tt0020219	5.2	66
tt0020220	7.9	7
tt0020223	6.6	570
tt0020227	6.6	44
tt0020228	6.9	126
tt0020230	7.6	587
tt0020232	7.4	199
tt0020234	5.7	32
tt0020237	4.2	38
tt0020238	6.2	176
tt0020239	6.5	17
tt0020241	5.0	6
tt0020246	6.3	290
tt0020247	5.7	528
tt0020248	5.0	27
tt0020253	7.1	265
tt0020255	6.0	29
tt0020258	6.7	73
tt0020263	7.1	13
tt0020264	7.3	1141
tt0020267	5.4	72
tt0020269	7.3	1139
tt0020276	6.0	261
tt0020278	6.6	79
tt0020281	6.0	15
tt0020285	4.0	16
tt0020286	6.6	554
tt0020291	6.4	7
tt0020293	6.9	161
tt0020297	7.0	5
tt0020298	7.8	2899
tt0020305	5.6	312
tt0020306	6.4	10
tt0020307	6.9	83
tt0020312	6.2	5
tt0020320	7.0	131
tt0020321	7.3	1295
tt0020323	7.1	9
tt0020324	4.5	22
tt0020325	6.5	20
tt0020332	7.7	566
tt0020334	5.1	19
tt0020335	7.4	458
tt0020336	6.4	188
tt0020337	7.3	7
tt0020341	7.3	42
tt0020342	6.6	41
tt0020344	7.0	86
tt0020345	7.2	5
tt0020349	6.5	19
tt0020352	6.6	5
tt0020353	6.6	79
tt0020354	6.7	9
tt0020356	5.9	12
tt0020357	6.8	15
tt0020358	6.3	244
tt0020359	5.4	138
tt0020364	6.3	155
tt0020366	5.5	68
tt0020370	8.0	5
tt0020371	6.4	80
tt0020387	8.0	22
tt0020388	6.2	172
tt0020389	6.9	70
tt0020392	6.6	94
tt0020395	4.8	5
tt0020396	7.0	38
tt0020399	5.3	23
tt0020400	7.0	9
tt0020402	6.4	182
tt0020403	6.1	307
tt0020404	5.6	70
tt0020405	7.1	156
tt0020409	8.1	24
tt0020410	6.9	409
tt0020413	3.6	10
tt0020414	7.8	3460
tt0020415	7.2	9
tt0020419	6.4	94
tt0020421	3.1	15
tt0020424	7.1	14
tt0020425	5.7	139
tt0020427	7.0	78
tt0020430	4.2	12
tt0020431	5.0	135
tt0020432	6.4	63
tt0020434	5.7	9
tt0020436	5.4	16
tt0020438	5.2	32
tt0020439	7.6	584
tt0020442	7.1	1572
tt0020444	6.9	42
tt0020445	6.6	301
tt0020446	4.7	281
tt0020447	6.6	248
tt0020450	7.4	26
tt0020451	7.3	1052
tt0020452	7.6	5
tt0020456	8.7	20
tt0020458	7.2	298
tt0020459	4.6	29
tt0020461	5.9	88
tt0020462	7.1	11
tt0020465	4.5	8
tt0020466	6.7	326
tt0020469	7.1	46
tt0020470	7.8	38
tt0020471	7.5	30
tt0020475	8.0	3499
tt0020476	4.6	27
tt0020479	7.1	431
tt0020480	5.7	116
tt0020481	6.1	75
tt0020484	5.8	239
tt0020485	6.7	27
tt0020487	7.0	544
tt0020488	5.9	424
tt0020489	7.3	771
tt0020490	6.1	125
tt0020492	5.8	368
tt0020494	8.6	5
tt0020497	6.9	14
tt0020498	6.7	11
tt0020499	6.7	431
tt0020500	5.1	23
tt0020502	6.3	154
tt0020503	7.3	7
tt0020509	6.4	370
tt0020510	6.7	223
tt0020513	7.0	42
tt0020514	7.8	1146
tt0020515	6.0	5
tt0020516	7.3	88
tt0020519	4.2	5
tt0020523	7.1	263
tt0020530	7.8	40312
tt0020531	7.1	867
tt0020532	7.4	7
tt0020534	5.9	171
tt0020535	7.3	6
tt0020538	4.6	392
tt0020542	5.4	174
tt0020543	6.4	192
tt0020546	7.2	8
tt0020547	7.2	101
tt0020549	5.0	43
tt0020550	7.0	7
tt0020556	6.9	536
tt0020560	5.8	55
tt0020563	6.6	404
tt0020564	7.4	10
tt0020566	6.2	212
tt0020567	8.4	5
tt0020568	8.6	9
tt0020570	7.3	763
tt0020572	6.2	616
tt0020577	7.4	8
tt0020580	6.2	272
tt0020581	6.8	418
tt0020584	6.5	6
tt0020585	7.4	262
tt0020586	5.9	9
tt0020589	6.8	496
tt0020590	6.4	350
tt0020591	6.1	295
tt0020594	7.0	235
tt0020595	6.9	40
tt0020596	6.5	27
tt0020599	6.2	24
tt0020602	6.7	71
tt0020603	6.8	12
tt0020604	5.2	49
tt0020607	7.2	703
tt0020608	7.3	190
tt0020613	6.5	198
tt0020616	6.8	12
tt0020617	8.3	7
tt0020619	6.8	14
tt0020620	5.8	1157
tt0020621	6.9	78
tt0020628	6.5	33
tt0020629	8.1	52040
tt0020630	6.8	23
tt0020634	7.3	7
tt0020635	6.0	55
tt0020638	5.1	13
tt0020640	7.7	11871
tt0020641	6.9	2379
tt0020642	7.1	670
tt0020643	7.5	1604
tt0020645	6.9	73
tt0020646	4.1	44
tt0020647	5.9	196
tt0020649	5.9	36
tt0020652	5.3	29
tt0020654	7.4	34
tt0020655	6.4	17
tt0020656	7.2	344
tt0020658	6.3	202
tt0020660	6.7	14
tt0020661	5.4	101
tt0020662	6.7	13
tt0020663	6.9	18
tt0020666	6.6	153
tt0020667	6.0	257
tt0020668	6.5	708
tt0020670	6.0	150
tt0020671	6.4	202
tt0020672	4.4	25
tt0020673	5.4	118
tt0020677	6.0	84
tt0020678	7.4	1205
tt0020679	6.4	199
tt0020681	7.6	10
tt0020682	5.8	6
tt0020683	6.3	83
tt0020684	5.0	6
tt0020686	7.2	1497
tt0020687	5.5	29
tt0020689	7.3	6
tt0020690	6.0	185
tt0020691	7.2	2889
tt0020692	5.9	19
tt0020693	6.2	316
tt0020694	5.4	42
tt0020695	6.0	431
tt0020697	7.8	11913
tt0020698	7.6	1195
tt0020699	5.2	205
tt0020700	7.1	12
tt0020701	6.3	357
tt0020702	5.4	285
tt0020703	5.6	73
tt0020705	5.4	121
tt0020707	7.0	9
tt0020708	7.6	1382
tt0020709	6.2	12
tt0020712	6.1	12
tt0020713	6.5	198
tt0020714	5.8	72
tt0020715	7.0	11
tt0020717	4.9	176
tt0020718	6.1	9
tt0020719	7.6	18
tt0020720	6.5	287
tt0020723	5.8	6
tt0020724	6.5	98
tt0020727	6.6	52
tt0020728	6.7	6
tt0020732	7.0	9
tt0020735	5.7	201
tt0020736	5.8	10
tt0020738	6.1	11
tt0020739	6.1	71
tt0020740	4.7	100
tt0020741	7.5	18
tt0020743	6.7	11
tt0020744	6.8	19
tt0020746	6.3	7
tt0020748	7.0	48
tt0020751	5.7	15
tt0020752	6.6	390
tt0020754	6.2	107
tt0020755	5.7	12
tt0020757	7.4	25
tt0020758	5.7	315
tt0020759	6.0	52
tt0020762	7.7	18
tt0020763	6.2	102
tt0020767	5.3	54
tt0020768	7.9	2425
tt0020769	7.1	11
tt0020770	5.1	17
tt0020773	7.5	8
tt0020774	4.5	15
tt0020775	6.6	5
tt0020776	3.5	6
tt0020780	4.9	16
tt0020781	6.9	30
tt0020784	5.8	272
tt0020785	5.7	81
tt0020789	5.5	31
tt0020792	7.7	11
tt0020793	7.7	859
tt0020796	5.3	137
tt0020798	6.7	101
tt0020799	6.4	163
tt0020800	7.1	12
tt0020801	7.5	8
tt0020803	6.3	10
tt0020804	5.6	5
tt0020805	5.8	61
tt0020806	6.2	431
tt0020809	5.1	32
tt0020810	5.6	49
tt0020811	7.1	8
tt0020814	7.1	153
tt0020815	7.8	1388
tt0020816	7.1	10
tt0020818	7.4	8
tt0020819	7.0	20
tt0020821	6.7	449
tt0020822	7.0	47
tt0020823	6.2	107
tt0020824	7.2	10
tt0020826	6.0	6
tt0020827	6.8	2325
tt0020828	5.5	255
tt0020829	6.2	220
tt0020831	5.5	41
tt0020834	6.6	99
tt0020836	6.6	747
tt0020838	5.9	324
tt0020841	6.6	5
tt0020842	6.7	664
tt0020843	6.4	40
tt0020844	5.8	32
tt0020848	5.2	6
tt0020850	6.7	24
tt0020852	5.7	285
tt0020856	6.1	8
tt0020857	5.4	15
tt0020859	6.3	48
tt0020860	6.1	14
tt0020861	7.2	12
tt0020866	6.0	79
tt0020869	5.7	92
tt0020872	7.9	14
tt0020873	6.6	85
tt0020875	7.1	359
tt0020876	6.8	838
tt0020880	5.5	180
tt0020881	7.1	18
tt0020882	6.0	9
tt0020883	6.1	33
tt0020884	6.6	17
tt0020885	7.0	334
tt0020887	7.6	102
tt0020888	5.9	74
tt0020890	6.8	132
tt0020891	7.7	1084
tt0020893	7.1	26
tt0020894	7.1	183
tt0020895	6.0	45
tt0020896	6.5	291
tt0020899	6.0	36
tt0020900	6.1	121
tt0020902	5.6	758
tt0020905	4.4	8
tt0020906	6.1	189
tt0020907	4.2	75
tt0020911	5.9	52
tt0020912	6.0	10
tt0020914	5.6	5
tt0020915	8.9	31
tt0020917	6.4	5
tt0020918	6.7	37
tt0020919	7.7	753
tt0020920	7.7	6
tt0020921	6.3	6
tt0020922	5.7	46
tt0020924	6.1	126
tt0020925	7.6	9
tt0020926	4.9	110
tt0020927	6.5	941
tt0020929	7.6	312
tt0020932	6.8	306
tt0020933	7.6	18
tt0020935	6.1	8
tt0020936	7.5	13
tt0020937	4.7	6
tt0020938	5.5	271
tt0020941	7.6	5
tt0020942	4.3	32
tt0020944	6.9	21
tt0020945	6.3	243
tt0020946	4.0	6
tt0020949	7.1	110
tt0020950	6.1	389
tt0020952	6.2	32
tt0020953	4.7	43
tt0020954	5.4	47
tt0020955	7.1	9
tt0020956	5.8	32
tt0020959	5.5	120
tt0020960	7.7	4299
tt0020963	7.1	8
tt0020965	5.3	33
tt0020966	6.7	185
tt0020968	7.7	30
tt0020969	7.4	19
tt0020971	5.2	6
tt0020972	6.5	65
tt0020973	8.5	11
tt0020977	8.2	8
tt0020979	7.7	1386
tt0020980	6.5	392
tt0020982	8.0	15
tt0020983	5.5	167
tt0020984	7.1	12
tt0020985	6.8	239
tt0020986	6.2	38
tt0020987	6.4	233
tt0020988	5.2	24
tt0020989	5.8	21
tt0020991	6.7	7
tt0020992	7.9	12
tt0020994	7.7	16
tt0020997	5.2	56
tt0020999	5.5	31
tt0021001	5.5	68
tt0021002	6.8	26
tt0021003	7.8	9
tt0021004	7.4	150
tt0021008	8.2	8
tt0021009	7.2	6
tt0021010	7.8	5
tt0021011	8.2	5
tt0021013	7.0	178
tt0021015	4.9	1797
tt0021016	5.5	547
tt0021017	5.6	41
tt0021018	5.7	237
tt0021019	6.3	15
tt0021021	4.9	7
tt0021023	5.9	32
tt0021024	6.9	24
tt0021025	7.3	671
tt0021026	4.5	20
tt0021027	5.5	23
tt0021029	7.2	12
tt0021033	7.0	31
tt0021034	4.8	5
tt0021035	6.4	5
tt0021036	5.9	41
tt0021037	6.3	63
tt0021039	5.7	25
tt0021040	6.8	828
tt0021041	7.2	12
tt0021042	6.2	102
tt0021043	5.2	22
tt0021044	6.7	114
tt0021045	5.4	65
tt0021046	5.9	18
tt0021048	5.6	97
tt0021051	5.6	27
tt0021052	6.6	5
tt0021053	6.7	239
tt0021054	7.3	1167
tt0021055	5.5	10
tt0021056	5.9	8
tt0021057	7.5	17
tt0021060	6.5	395
tt0021061	6.9	106
tt0021064	6.4	14
tt0021065	6.6	12
tt0021067	6.4	23
tt0021068	7.4	32
tt0021069	5.6	120
tt0021070	7.2	122
tt0021071	8.1	15
tt0021073	5.8	10
tt0021074	6.7	355
tt0021076	7.0	40
tt0021078	6.9	9
tt0021079	7.3	10254
tt0021082	7.0	21
tt0021083	5.5	41
tt0021084	6.7	21
tt0021085	5.3	19
tt0021087	6.1	277
tt0021089	6.7	42
tt0021090	5.6	110
tt0021092	5.7	186
tt0021094	5.4	129
tt0021097	8.1	16
tt0021100	5.7	124
tt0021102	6.5	99
tt0021106	6.6	654
tt0021109	6.5	31
tt0021110	6.2	130
tt0021112	6.5	41
tt0021113	4.5	11
tt0021114	6.7	6
tt0021115	9.0	26
tt0021118	6.9	77
tt0021119	6.9	16
tt0021120	7.2	12
tt0021121	7.5	175
tt0021125	6.7	58
tt0021128	6.2	524
tt0021131	5.1	30
tt0021132	5.9	117
tt0021133	5.2	185
tt0021134	5.0	175
tt0021135	6.4	22
tt0021137	4.5	40
tt0021139	5.4	12
tt0021140	5.9	187
tt0021141	5.7	36
tt0021144	7.5	31
tt0021146	6.4	214
tt0021147	7.2	20
tt0021148	7.3	1364
tt0021149	5.7	308
tt0021151	6.0	182
tt0021152	4.1	322
tt0021153	7.0	991
tt0021155	5.3	11
tt0021156	7.2	4617
tt0021159	5.7	39
tt0021165	6.4	4841
tt0021166	6.8	172
tt0021168	6.7	78
tt0021176	5.3	14
tt0021177	8.0	22
tt0021178	6.2	94
tt0021179	7.5	10
tt0021180	6.7	22
tt0021181	6.3	203
tt0021182	7.6	1142
tt0021183	6.8	15
tt0021184	6.0	44
tt0021185	6.0	15
tt0021189	7.6	832
tt0021190	5.2	13
tt0021191	5.4	193
tt0021192	5.0	66
tt0021196	7.0	56
tt0021197	6.3	285
tt0021198	5.3	26
tt0021199	5.8	35
tt0021200	5.8	18
tt0021201	3.8	32
tt0021202	4.4	73
tt0021203	5.8	70
tt0021205	6.9	14
tt0021211	8.8	6
tt0021212	7.5	6
tt0021214	5.6	18
tt0021216	6.2	100
tt0021217	6.5	348
tt0021218	5.9	18
tt0021219	6.7	49
tt0021221	4.3	6
tt0021223	5.7	503
tt0021224	6.5	82
tt0021225	6.7	406
tt0021227	6.8	8
tt0021228	5.8	468
tt0021231	4.8	44
tt0021232	6.1	217
tt0021233	4.5	27
tt0021234	6.6	53
tt0021237	6.5	25
tt0021239	5.8	157
tt0021240	6.8	216
tt0021243	6.3	73
tt0021246	7.4	14
tt0021247	7.3	126
tt0021248	6.9	8
tt0021249	6.2	36
tt0021250	6.3	238
tt0021252	6.3	251
tt0021261	6.7	47
tt0021262	6.3	185
tt0021263	6.5	167
tt0021268	7.2	151
tt0021273	7.0	459
tt0021274	5.6	66
tt0021275	7.1	268
tt0021276	6.4	99
tt0021277	6.9	11
tt0021279	6.6	57
tt0021280	5.8	99
tt0021281	6.8	659
tt0021282	5.9	288
tt0021283	6.5	311
tt0021284	5.4	15
tt0021287	5.9	303
tt0021288	5.9	71
tt0021289	6.2	9
tt0021292	7.5	449
tt0021294	7.2	527
tt0021295	5.1	197
tt0021296	7.0	8
tt0021297	6.9	139
tt0021301	5.1	14
tt0021303	5.5	101
tt0021304	5.8	117
tt0021305	6.9	55
tt0021307	6.1	88
tt0021308	4.7	58
tt0021309	8.0	891
tt0021310	6.0	562
tt0021312	6.6	488
tt0021317	5.3	136
tt0021319	5.7	47
tt0021321	5.3	7
tt0021322	6.5	253
tt0021324	5.0	176
tt0021327	6.5	86
tt0021331	7.5	4906
tt0021334	6.6	34
tt0021335	5.7	157
tt0021336	7.7	9
tt0021337	6.0	87
tt0021338	5.0	14
tt0021339	7.4	315
tt0021340	5.4	5
tt0021342	6.0	21
tt0021345	5.5	161
tt0021346	6.6	33
tt0021347	6.2	16
tt0021348	7.8	12
tt0021349	5.2	15
tt0021351	6.6	29
tt0021354	5.8	6
tt0021355	7.3	6
tt0021357	7.0	66
tt0021358	6.9	27
tt0021359	6.6	53
tt0021360	4.5	8
tt0021361	6.8	5
tt0021362	5.0	65
tt0021364	6.0	223
tt0021365	5.4	93
tt0021366	7.3	95
tt0021369	6.1	52
tt0021371	7.1	173
tt0021372	5.3	26
tt0021374	6.1	349
tt0021375	7.1	598
tt0021376	5.5	192
tt0021377	6.2	361
tt0021378	6.1	27
tt0021379	4.1	12
tt0021380	6.3	376
tt0021381	6.4	373
tt0021382	6.2	139
tt0021384	7.2	16
tt0021386	5.1	35
tt0021387	4.9	79
tt0021388	6.5	6
tt0021392	3.9	17
tt0021393	5.6	14
tt0021394	6.5	99
tt0021395	7.9	7
tt0021396	6.5	16
tt0021397	6.4	25
tt0021400	6.0	138
tt0021401	5.5	122
tt0021404	5.3	12
tt0021405	6.4	8
tt0021406	7.0	533
tt0021408	6.0	305
tt0021409	7.3	1739
tt0021412	7.1	55
tt0021413	7.2	222
tt0021414	7.6	5
tt0021415	5.1	18
tt0021417	8.8	6
tt0021418	5.7	38
tt0021420	6.8	157
tt0021422	5.3	68
tt0021423	6.9	7
tt0021424	5.5	63
tt0021425	6.8	13
tt0021428	7.2	36
tt0021429	7.1	127
tt0021430	6.5	8
tt0021432	6.2	41
tt0021434	5.9	206
tt0021435	5.5	109
tt0021436	6.3	41
tt0021439	5.3	106
tt0021440	8.5	34
tt0021442	8.2	24
tt0021445	6.7	19
tt0021446	7.8	6
tt0021449	5.5	49
tt0021451	8.0	5
tt0021454	6.5	15
tt0021455	7.8	8
tt0021456	8.1	222
tt0021458	7.1	22
tt0021460	7.6	8
tt0021463	6.9	46
tt0021464	6.6	180
tt0021467	6.0	26
tt0021468	8.0	5
tt0021469	5.0	12
tt0021470	5.1	70
tt0021471	7.2	19
tt0021472	5.8	119
tt0021474	5.7	35
tt0021476	7.4	68
tt0021481	6.2	37
tt0021482	7.2	21
tt0021483	6.4	132
tt0021484	7.4	75
tt0021485	6.5	15
tt0021486	6.1	119
tt0021487	6.9	77
tt0021488	5.8	5
tt0021491	5.5	6
tt0021492	7.0	87
tt0021493	5.7	215
tt0021495	5.5	10
tt0021496	5.7	19
tt0021500	6.0	17
tt0021502	5.4	35
tt0021503	6.0	31
tt0021504	6.6	19
tt0021505	6.8	900
tt0021507	4.9	46
tt0021508	6.1	878
tt0021509	6.0	16
tt0021511	6.1	88
tt0021514	8.0	6
tt0021515	5.0	13
tt0021517	7.0	6
tt0021521	6.3	13
tt0021522	7.2	59
tt0021524	6.0	77
tt0021525	6.1	72
tt0021530	5.8	93
tt0021531	6.2	193
tt0021532	6.9	31
tt0021533	7.9	637
tt0021534	7.7	516
tt0021538	8.2	6
tt0021539	7.1	55
tt0021541	6.1	10
tt0021542	7.6	1206
tt0021543	7.3	17
tt0021545	6.0	12
tt0021546	7.3	100
tt0021547	6.4	98
tt0021548	6.2	5
tt0021549	7.6	879
tt0021550	5.9	82
tt0021551	6.8	293
tt0021554	5.4	32
tt0021555	5.6	18
tt0021556	6.3	194
tt0021557	6.1	38
tt0021559	6.4	67
tt0021561	5.8	6
tt0021563	6.1	16
tt0021565	7.1	15
tt0021566	6.8	10
tt0021567	6.4	18
tt0021568	6.5	99
tt0021571	7.4	4082
tt0021572	7.6	21
tt0021573	7.0	6
tt0021576	7.5	3231
tt0021577	7.4	10995
tt0021579	6.9	65
tt0021580	6.9	240
tt0021581	6.8	12
tt0021582	5.1	9
tt0021587	6.0	25
